Secteur,Nom,Date création,Adresse,Code postal,Ville,Département,Téléphone,Email,Site web,SIREN,NAF
"Entretien corporel (spa, hammam...)",AL'ESTHETIC & CO.,2024-07-10,6 RUE YANN ARTHUS-BERTRAND 66680 CANOHES,66680,CANOHES,66,,,,931179865,96.04Z
Soins de beauté / esthétique,SABRINA AMADOR REYES (SALON DE BELEZZA),2024-07-05,8 RUE BERTHE MORISOT 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,930737234,96.02B
Soins de beauté / esthétique,ELENE BEAUTE,2024-06-26,22 AVENUE DE LA TET 66430 BOMPAS,66430,BOMPAS,66,,,,930750005,96.02B
"Entretien corporel (spa, hammam...)",ALICIA MARTIN BEAUTY,2024-06-21,8 RUE DES ABREUVOIRS 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,930526561,96.04Z
"Entretien corporel (spa, hammam...)",PEP'S (POSTURE EQUILIBRE PROPRIOCEPTION SOUPLETTE),2024-06-18,34 RUE DU 14 JUILLET 66670 BAGES,66670,BAGES,66,,,,930066915,96.04Z
"Entretien corporel (spa, hammam...)",JOELLE IVARS (IVARS) (L'EVEIL DES SENS),2024-06-17,RESIDENCE VILLA ALBERA BATIMENT A2 5 RUE MADELEINE BRES 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,930063888,96.04Z
Soins de beauté / esthétique,ENCARNACION CARMONA AMADOR (LA PAUSE BEAUTE BY ENCARNA),2024-06-12,10 RUE JULES FERRY 66410 VILLELONGUE-DE-LA-SALANQUE,66410,VILLELONGUE-DE-LA-SALANQUE,66,,,,930198064,96.02B
"Entretien corporel (spa, hammam...)",LUANA GOMES (GOMES DE ANDRADE SILVA) (LUANA GOMES MASSAGES),2024-06-08,RC 24 RUE FREDERIC SAISSET 66750 SAINT-CYPRIEN,66750,SAINT-CYPRIEN,66,,,,928720366,96.04Z
Soins de beauté / esthétique,KELLY BRIGAUD,2024-06-07,PLACE DU 8 MAI 1945 66300 BANYULS-DELS-ASPRES,66300,BANYULS-DELS-ASPRES,66,,,,929766178,96.02B
Soins de beauté / esthétique,LYSE CASTANIER (L&M SIGNATURE ESTHETIQUE),2024-06-04,2 RUE GEORGES CUVIER 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,929517720,96.02B
Coiffure,LAURA PAYS,2024-06-01,4 RUE MARECHAL JOFFRE 66500 PRADES,66500,PRADES,66,,,,928342559,96.02A
Soins de beauté / esthétique,ELODIE THOREZ (ELODEROSE ARTISTIC NAILS),2024-06-01,BAT A APP 8 3 BOULEVARD MARECHAL JOFFRE 66660 PORT-VENDRES,66660,PORT-VENDRES,66,,,,925283384,96.02B
Soins de beauté / esthétique,VANILLE GILCHER,2024-06-01,CHEZ GUEGLIO SONIA 65 B CHEMIN DE TORREMILA 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,929298958,96.02B
"Entretien corporel (spa, hammam...)",CHRISTOPHER BELABASSI (INSTANT POUR SOI),2024-05-28,13 RUE DES PALOMBES 66380 PIA,66380,PIA,66,,,,929309326,96.04Z
Coiffure,S AND S,2024-05-21,13 RUE DUGOMMIER 66310 ESTAGEL,66310,ESTAGEL,66,,,,929846269,96.02A
Soins de beauté / esthétique,ENOLA BRANGER (ENOLA BEAUTY),2024-05-15,1 AVENUE LOUIS MOLI 66150 ARLES-SUR-TECH,66150,ARLES-SUR-TECH,66,,,,928692250,96.02B
Coiffure,LE SALON 136 PERPIGNAN,2024-05-06,CDOMAINE PATIO ST JULIEN CHEMIN DE LA ROSERAIE (VC 7) 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,927552539,96.02A
Coiffure,DANGELO,2024-05-01,RESIDENCE LES MARINES DU SOLEIL 1 ALLEE DU LEVANT 66140 CANET-EN-ROUSSILLON,66140,CANET-EN-ROUSSILLON,66,,,,928426204,96.02A
Coiffure,LA SHAVETTE (LA SHAVETTE),2024-05-01,22 B AVENUE MARECHAL JOFFRE 66440 TORREILLES,66440,TORREILLES,66,,,,930852405,96.02A
Soins de beauté / esthétique,MARINA GAZQUEZ (ELENAIL'S BEAUTY),2024-05-01,11 RUE ALBERT CAMUS 66690 SAINT-ANDRE,66690,SAINT-ANDRE,66,,,,927663864,96.02B
Soins de beauté / esthétique,IRIS GELAS (IRISLASHS),2024-05-01,943 CHEMIN DU MAS-DUCUP (VC 20) 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,927970715,96.02B
Soins de beauté / esthétique,ANNA HATIER (MAYANAIL),2024-05-01,2 B RUE DU CHARDONNAY 66370 PEZILLA DE LA RIVIERE,66370,PEZILLA DE LA RIVIERE,66,,,,927979799,96.02B
Coiffure,M2,2024-04-29,1150 AVENUE DE L'EUROPE 84270 VEDENE,84270,VEDENE,84,,,,928543263,96.02A
Soins de beauté / esthétique,AURELIE DA CRUZ,2024-04-27,7 RUE DU TERRASSAC 66600 RIVESALTES,66600,RIVESALTES,66,,,,927937300,96.02B
"Entretien corporel (spa, hammam...)",AURELIE DEON (MASSAGEDAUR),2024-04-24,8 RUE DES ROSSIGNOLS 66240 SAINT-ESTEVE,66240,SAINT-ESTEVE,66,,,,925089260,96.04Z
Coiffure,TITOU COIFFEUR (TITOU COIFFEUR),2024-04-15,1 RUE DE LA MIRANDA 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,927593533,96.02A
Soins de beauté / esthétique,TINA PARISOT (MICROBLADING BY TINA),2024-04-15,15 RUE DU PETIT PARIS 66400 CERET,66400,CERET,66,,,,927693572,96.02B
Coiffure,LAURINE COLMONT (LAURINE),2024-04-06,26 AVENUE DE LA MEDITERRANEE 66140 CANET-EN-ROUSSILLON,66140,CANET-EN-ROUSSILLON,66,,,,924828700,96.02A
Soins de beauté / esthétique,MORGANE DANIEL,2024-04-04,2 RUE ERIK SATIE 66200 ALENYA,66200,ALENYA,66,,,,925259640,96.02B
Soins de beauté / esthétique,INDIRA MARTIN (PRATS HERNANDEZ) (PRATS ESTHETIQUE),2024-04-01,29 RUTA DE LA ROCA 66740 VILLELONGUE-DELS-MONTS,66740,VILLELONGUE-DELS-MONTS,66,,,,924841521,96.02B
Soins de beauté / esthétique,MAEVA ZOUGGAGHE (BLOOM INSTITUT),2024-04-01,109 AVENUE DE CHARLEMAGNE 66700 ARGELES-SUR-MER,66700,ARGELES-SUR-MER,66,,,,925077026,96.02B
Soins de beauté / esthétique,VIOLETTE ARLOT (VADROT) (LUMINAILS),2024-04-01,4 RUE VAN GOGH 66600 RIVESALTES,66600,RIVESALTES,66,,,,927897397,96.02B
"Entretien corporel (spa, hammam...)",PHILIPPE DENNAUD (BIEN-ETRE EN CONFLENT),2024-04-01,22 LOTISSEMENT CAMP D’EN MATEU 66820 CORNEILLA-DE-CONFLENT,66820,CORNEILLA-DE-CONFLENT,66,,,,983054354,96.04Z
"Entretien corporel (spa, hammam...)",CYRIELLE PERGEL (DENAY) (L'ECRIN A MASSAGES),2024-03-29,8 RUE DES JONQUILLES 66300 TROUILLAS,66300,TROUILLAS,66,,,,925022063,96.04Z
Soins de beauté / esthétique,JOHANNA COLOMINES,2024-03-27,21 RUE ARTHUR RIMBAUD 66700 ARGELES-SUR-MER,66700,ARGELES-SUR-MER,66,,,,985137850,96.02B
"Entretien corporel (spa, hammam...)",CYRIELLE PAILHES,2024-03-25,25 RUE DE LA REPUBLIQUE 66190 COLLIOURE,66190,COLLIOURE,66,,,,983475351,96.04Z
Coiffure,MANON RULL,2024-03-15,16 LOT LES MICOCOULIERS 66650 BANYULS SUR MER,66650,BANYULS SUR MER,66,,,,987786191,96.02A
Soins de beauté / esthétique,JULIE GRUPPOSO,2024-03-14,58 AVENUE MARCELIN ALBERT 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,984628867,96.02B
"Entretien corporel (spa, hammam...)",TISHEM BENBAKKI (BT),2024-02-24,8 AVENUE D’ATHENES 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,984947150,96.04Z
Soins de beauté / esthétique,MANON CAMPS (MC BEAUTY INSTITUT),2024-02-17,15 RUE DES ACACIAS 66380 PIA,66380,PIA,66,,,,983963901,96.02B
"Entretien corporel (spa, hammam...)",SPA ORPHILA,2024-02-15,2 RUE NATIONALE 66200 ALENYA,66200,ALENYA,66,,,,984882308,96.04Z
"Entretien corporel (spa, hammam...)",BALTHAZAR INACIO,2024-01-31,6 RUE DES BATIGNOLLES 75017 PARIS,75017,PARIS,75,,,,984231365,96.04Z
Soins de beauté / esthétique,ALLISON BOONE (L'INSTANT PAILLETTE),2024-01-24,RESIDENCE LES CROUETTES APT 206 BAT C 2 AVENUE ARTHUR CONTE 66280 SALEILLES,66280,SALEILLES,66,,,,983795584,96.02B
"Entretien corporel (spa, hammam...)",SANDRA SILVESTRE,2024-01-24,[NON-DIFFUSIBLE],[NON-DIFFUSIBLE],ELNE,66,,,,983682428,96.04Z
Coiffure,MELODIE CISCAR,2024-01-15,[NON-DIFFUSIBLE],[NON-DIFFUSIBLE],LE SOLER,66,,,,924530967,96.02A
Soins de beauté / esthétique,AURELIE CAUCHY (LILIKNAILS),2024-01-06,CHEMIN DE TORREMILA (CR 30) 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,983184268,96.02B
"Entretien corporel (spa, hammam...)",OLGA EGEA (SMIRNOVA),2023-12-14,23 RUE DE LA JUSTICE 66700 ARGELES-SUR-MER,66700,ARGELES-SUR-MER,66,,,,982534950,96.04Z
Soins de beauté / esthétique,MILOROSE (MILOROSE),2023-12-13,41 AVENUE GENERAL GUILLAUT 66300 THUIR,66300,THUIR,66,,,,982721375,96.02B
Soins de beauté / esthétique,MELISSA TURCUTTO (MELEO),2023-12-04,1729 CHEMIN DU MAS-CODINE (CR 20) 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,982179905,96.02B
Soins de beauté / esthétique,OLGA KIREEVA (SOMMET DETENTE),2023-12-01,CHALET HONKA 32 IMPASSE DES GENEVRIERS 66210 LES ANGLES,66210,LES ANGLES,66,,,,981323058,96.02B
"Entretien corporel (spa, hammam...)",CECILE FOURNIER,2023-12-01,4 RUE DES JARDINS 07270 LAMASTRE,07270,LAMASTRE,07,,,,981611320,96.04Z
Coiffure,L.P COIFFURE,2023-11-22,16 IMPASSE DE LA POISSONNERIE 66300 THUIR,66300,THUIR,66,,,,981860141,96.02A
Soins de beauté / esthétique,LENA SOLANA-SANE (LS NAILS),2023-11-17,11 RUE GUILLAUME GITARD 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,981663305,96.02B
Soins de beauté / esthétique,LENA CAVENNES,2023-11-07,10 B RUE DU PIC CARLIT 66200 THEZA,66200,THEZA,66,,,,981323793,96.02B
Soins de beauté / esthétique,WENDY CAMPOS (CREATEURS BEAUTE),2023-11-07,95 AVENUE GENERAL GILLES 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,981398266,96.02B
Soins de beauté / esthétique,SIGGUIL,2023-11-01,44 RUE HENRI DE LACAZE-DUTHIERS 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,980987424,96.02B
Soins de beauté / esthétique,CAROLINE TASTU (AU COCON DE SOI),2023-11-01,3 PLACE DES MARMOTTES 66180 VILLENEUVE-DE-LA-RAHO,66180,VILLENEUVE-DE-LA-RAHO,66,,,,981170590,96.02B
Soins de beauté / esthétique,MARINE BERNABE,2023-11-01,BATIMENT E LES GRANDS HORIZONS 66210 BOLQUERE,66210,BOLQUERE,66,,,,981439094,96.02B
"Entretien corporel (spa, hammam...)",MARIE QUATTROCIOCCHI (O VOYAGE DES SENS),2023-10-23,7 AV EDMOND PUIG 66400 CERET,66400,CERET,66,,,,924143787,96.04Z
Coiffure,COIFFURE IVOIR'EBENE BY MELODY,2023-10-20,19 RUE GRANDE-LA-MONNAIE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,980091946,96.02A
Soins de beauté / esthétique,CHARLOTTE GEORGES (LE BOUDOIR DE CHARLOTTE),2023-10-09,2 RUE DES CHARDONNERETS 66140 CANET-EN-ROUSSILLON,66140,CANET-EN-ROUSSILLON,66,,,,979698776,96.02B
"Entretien corporel (spa, hammam...)",SANDRA WARG (L'AMARYLLIS),2023-10-06,19 AVENUE DES RAISINS 66300 PONTEILLA,66300,PONTEILLA,66,,,,980528343,96.04Z
Soins de beauté / esthétique,DEBORAH LUCAS (ABBADI) (BY-TILOUANN),2023-10-05,12 RUE JORDI BARRE 66300 PASSA,66300,PASSA,66,,,,981175607,96.02B
"Entretien corporel (spa, hammam...)",ANAELLE SAQUET (MOUCHET),2023-10-02,6 RUE DES OEILLETS 66600 PEYRESTORTES,66600,PEYRESTORTES,66,,,,980179584,96.04Z
Soins de beauté / esthétique,MAISON LUCETTE (ML),2023-10-01,2 RUE COLL DE CARRERA 66180 VILLENEUVE-DE-LA-RAHO,66180,VILLENEUVE-DE-LA-RAHO,66,,,,980909931,96.02B
Soins de beauté / esthétique,LAURENA MARTINEZ (LM BRILLANCE),2023-09-28,13 RUE DU FIGUIER 66670 BAGES,66670,BAGES,66,,,,979027356,96.02B
Coiffure,TORRES (SALON TORRES),2023-09-07,12 RUE PIERRE RAMEIL 66400 CERET,66400,CERET,66,,,,979237815,96.02A
"Entretien corporel (spa, hammam...)",LAETITIA VALENTI (LAETITIA VALENTI),2023-09-07,31 RUE DE PARIS 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,979282852,96.04Z
Soins de beauté / esthétique,JESSICA PIFFRET,2023-09-04,RESIDE LES PORTES DE LA MER 4 RUE DIDEROT 66330 CABESTANY,66330,CABESTANY,66,,,,979141587,96.02B
Soins de beauté / esthétique,ANGIE GIRARDIN (AKG BEAUTY),2023-09-01,430 AVENUE D'ESPAGNE 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,978481984,96.02B
"Entretien corporel (spa, hammam...)",MARILYNE KACZOV,2023-09-01,2 IMPASSE DES VERGERS 66170 SAINT-FELIU-D'AVALL,66170,SAINT-FELIU-D'AVALL,66,,,,923941405,96.04Z
Coiffure,SAS FRENCH HAIRCUT COMPAGNY,2023-08-22,23 RUE GAMBETTA 66330 CABESTANY,66330,CABESTANY,66,,,,978755502,96.02A
Soins de beauté / esthétique,INSTITUT CHEZ MARINE (INSTITUT CHEZ MARINE),2023-08-21,POLE MEDICAL RUE NATIONALE 66690 SAINT-ANDRE,66690,SAINT-ANDRE,66,,,,978734929,96.02B
Coiffure,NEW HAIR ALTI,2023-08-18,15 RUE ARISTIDE MAILLOL 66200 CORNEILLA-DEL-VERCOL,66200,CORNEILLA-DEL-VERCOL,66,,,,978681526,96.02A
Coiffure,LAURA PAULUS (BARBER GIRL CUT),2023-08-03,BAT D APT 1303 RDC 5 PLACE ALAIN GERBAULT 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,978332625,96.02A
Soins de beauté / esthétique,SAS SOIN CREATION (SAS SOIN CREATION),2023-08-01,TECNOSUD 2 RESIDEN 400 RAMBLA HELIOS 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,978333250,96.02B
Soins de beauté / esthétique,CAMILLE PONTEAU (ATELIER C'GLAM),2023-08-01,BAT A 231 AVENUE ABBE PIERRE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,977974039,96.02B
"Entretien corporel (spa, hammam...)",FLOTTERAISON,2023-07-10,12 B BOULEVARD DU CANIGOU 66240 SAINT-ESTEVE,66240,SAINT-ESTEVE,66,,,,978358026,96.04Z
Coiffure,INSTITUT PHENIX (LES ATELIERS DU STYLE),2023-07-07,83 RUE MAL FOCH 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,977995315,96.02A
"Entretien corporel (spa, hammam...)",JOSEE CANDERBEEK,2023-07-07,1 CARRIERA CAMP DE LA LLOSE 66320 ESPIRA-DE-CONFLENT,66320,ESPIRA-DE-CONFLENT,66,,,,977889534,96.04Z
Soins de beauté / esthétique,SARAH MAZARI (LDS L'UNIVERS DE SARAH),2023-07-03,4 ALLEE DU SOMMET DE RIO 66330 CABESTANY,66330,CABESTANY,66,,,,954058277,96.02B
"Entretien corporel (spa, hammam...)",MARTINE BRUZAT (MASSAGES HARMONIE),2023-07-03,28 RUE DES ROMARINS 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,953600483,96.04Z
Soins de beauté / esthétique,CRISTAL NAVARRO (CRISTAL SHINE),2023-07-01,25 RUE THIERS 66600 ESPIRA-DE-L'AGLY,66600,ESPIRA-DE-L'AGLY,66,,,,953279247,96.02B
Soins de beauté / esthétique,CHLOE MAILLOT (MAILLOT),2023-07-01,51 GRAND RUE DU CAPITOUL 66220 LESQUERDE,66220,LESQUERDE,66,,,,953300209,96.02B
"Entretien corporel (spa, hammam...)",AMELIE BARCELO (LIBELULLE),2023-07-01,18 CARRER D’EN SERRES 66320 ARBOUSSOLS,66320,ARBOUSSOLS,66,,,,923730246,96.04Z
"Entretien corporel (spa, hammam...)",KARINE MABILLEAU,2023-07-01,6 RUE ERNEST LAVISSE 66750 SAINT-CYPRIEN,66750,SAINT-CYPRIEN,66,,,,953877198,96.04Z
Soins de beauté / esthétique,LILOU LOPEZ,2023-06-20,2 RUE GEORGES CUVIER 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,953661147,96.02B
"Entretien corporel (spa, hammam...)",SANDRINE LLORIS (KINESIOLOGIE / L'ART DU MOUVEMENT),2023-06-01,7 AVENUE GASTON VILA 66720 TAUTAVEL,66720,TAUTAVEL,66,,,,952758795,96.04Z
"Entretien corporel (spa, hammam...)",JULIETTE LABRUYERE,2023-06-01,BAT B APPT 40 13 RUE RODIN 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,952380988,96.04Z
Coiffure,AU CONCEPT,2023-05-22,CC CAP ROUSSILLON 5 RUE HENRI CHRETIEN 66600 RIVESALTES,66600,RIVESALTES,66,,,,952730877,96.02A
Soins de beauté / esthétique,ELODIE PAUL (MILO L'ARTISANE BEAUTE),2023-05-22,9 RUE LAVOISIER 66200 ELNE,66200,ELNE,66,,,,952902732,96.02B
Coiffure,PME BARBER (LA COUR DES GARCONS),2023-05-16,2 RUE DES ROITELETS 66700 ARGELES-SUR-MER,66700,ARGELES-SUR-MER,66,,,,952596518,96.02A
Soins de beauté / esthétique,BUSH'GLAM (BUSH'GLAM),2023-05-15,28 AVENUE DU GENERAL GUILLAUT 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,952580025,96.02B
Coiffure,MARIAM MANUKYAN (NELBEAUTY),2023-05-01,32 B AVENUE DE GRANDE-BRETAGNE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,951854736,96.02A
"Entretien corporel (spa, hammam...)",ALEXANDRE MULLER (SMART MASSAGE),2023-05-01,21 AVENUE GILBERT BRUTUS 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,950852335,96.04Z
"Entretien corporel (spa, hammam...)",AUDREY BAILLLE (BAILLE) (MISS RELAX),2023-05-01,14 CHEMIN DE CARATG 66680 CANOHES,66680,CANOHES,66,,,,952069227,96.04Z
Coiffure,ELSA SANCHEZ,2023-04-20,1 RUE DU THEATRE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,951868199,96.02A
Coiffure,STEFFY SELLIER,2023-04-14,A1 1 RES LES CYPRIENNES 66750 ST CYPRIEN,66750,ST CYPRIEN,66,,,,951996206,96.02A
"Entretien corporel (spa, hammam...)",SPA SIBO (SPA SIBO),2023-04-08,7 RUE SEDILLOT 75007 PARIS,75007,PARIS,75,,,,951748300,96.04Z
Soins de beauté / esthétique,JAWED BOUZIDI ATAMENA (JAWED PRESTAT),2023-04-05,ETG 3 6 RUE HENRI ABBADIE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,951309095,96.02B
"Entretien corporel (spa, hammam...)",MALVINA DELSAUX (MALVIN'AME),2023-04-03,RESIDENCE LE NASSAU 2 59 AV DU MAL JUIN 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,923192223,96.04Z
Soins de beauté / esthétique,AXELLE DELECROIX (ECLAT BEAUTE),2023-04-02,30 CARRER DE LA RIBERA 66740 VILLELONGUE-DELS-MONTS,66740,VILLELONGUE-DELS-MONTS,66,,,,951238633,96.02B
Soins de beauté / esthétique,MARION SANCHEZ (ARTISTIK BEAUTY),2023-04-01,29 RUE DES ECOLES 66490 SAINT-JEAN-PLA-DE-CORTS,66490,SAINT-JEAN-PLA-DE-CORTS,66,,,,950772350,96.02B
"Entretien corporel (spa, hammam...)",ANNE BEROT (A'NAMASTE),2023-04-01,4 RUE PAU CASALS 66200 CORNEILLA-DEL-VERCOL,66200,CORNEILLA-DEL-VERCOL,66,,,,951178540,96.04Z
"Entretien corporel (spa, hammam...)",PAMELA JOUAUX (FLOWZEN),2023-03-15,16 RUE EDGAR QUINET 66600 RIVESALTES,66600,RIVESALTES,66,,,,949881254,96.04Z
Soins de beauté / esthétique,ELISA EDOUARD (PASSI'ONGLES),2023-03-01,BATA RUE JEAN FRANCOIS DE LA PEROUSE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,948561063,96.02B
Soins de beauté / esthétique,VALERIE GARCIES (PARENTHESE BEAUTE),2023-02-23,19 CHEMIN DU MAS BADOU 66400 CERET,66400,CERET,66,,,,948906573,96.02B
"Entretien corporel (spa, hammam...)",ADELINE JOURDAN (ANDRE) (A2MAINS),2023-02-22,4 RUE DES JAUMETS 66600 ESPIRA-DE-L'AGLY,66600,ESPIRA-DE-L'AGLY,66,,,,949272900,96.04Z
Soins de beauté / esthétique,ROMANE JAVEL (JAVEL) (ONYX BY ROMY),2023-02-16,9 RUE CHARLES DAVILER 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,949076889,96.02B
Soins de beauté / esthétique,LOTUS ESTHETIC 66,2023-02-10,13 AVENUE ANDRE AMPERE 66330 CABESTANY,66330,CABESTANY,66,,,,948934922,96.02B
Soins de beauté / esthétique,BEAUTE D'ALIS,2023-02-10,10 RUE SURCOUF 66430 BOMPAS,66430,BOMPAS,66,,,,948698089,96.02B
Coiffure,L'ATELIER D'AURELIEN,2023-02-01,4 ROUTE D’ALENYA 66200 THEZA,66200,THEZA,66,,,,948590708,96.02A
Soins de beauté / esthétique,ALEXANDRA GAULTIER (BOUJASSON),2023-02-01,51 RUE FEDERICO GARCIA LORCA 66330 CABESTANY,66330,CABESTANY,66,,,,922932603,96.02B
Soins de beauté / esthétique,MORGANE ALMEIDA-CAMPOS (CIL&ZEN),2023-02-01,36 RUE MIQUEL BONNET 66690 PALAU-DEL-VIDRE,66690,PALAU-DEL-VIDRE,66,,,,947930848,96.02B
Soins de beauté / esthétique,JULIE GIARDINO,2023-02-01,2 AVENUE DE LA MER 66200 LATOUR-BAS-ELNE,66200,LATOUR-BAS-ELNE,66,,,,947982716,96.02B
"Entretien corporel (spa, hammam...)",MELANIE LETANG (SERENIA),2023-02-01,RESIDENCE ALIZEA APPARTEMENT C103 8 BOULEVARD DE LAS BIGUES 66140 CANET-EN-ROUSSILLON,66140,CANET-EN-ROUSSILLON,66,,,,947941969,96.04Z
"Entretien corporel (spa, hammam...)",FANNY POTEAU (MICHAUX) (F.P MASSAGES),2023-02-01,10 CHEMIN DU PONT DES JARDINS 66240 SAINT-ESTEVE,66240,SAINT-ESTEVE,66,,,,922985288,96.04Z
Soins de beauté / esthétique,MELODY (HAIR'DREAM),2023-01-27,3051 AVENUE JULIEN PANCHOT 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,948450663,96.02B
Soins de beauté / esthétique,TRIOUX,2023-01-18,CENTRE COMMERCIAL LE CANIGOU 13 AVENUE DE BAIXAS 66240 SAINT-ESTEVE,66240,SAINT-ESTEVE,66,,,,948386776,96.02B
Soins de beauté / esthétique,SOI,2023-01-16,11 QUAI FRANCOIS BATLLO 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,948100722,96.02B
Coiffure,SASU CR COIFFURE (BATBER SHOP),2023-01-09,19 RUE DES VILLAS 66470 SAINTE-MARIE-LA-MER,66470,SAINTE-MARIE-LA-MER,66,,,,948024369,96.02A
Coiffure,CHRISTELLE PERIES,2023-01-02,57 AVENUE PAU CASALS 66300 PONTEILLA,66300,PONTEILLA,66,,,,922540950,96.02A
Soins de beauté / esthétique,ROMANE RUSINOWICZ,2023-01-02,MAS GUERIDO 5 RUE BEAU DE ROCHAS 66330 CABESTANY,66330,CABESTANY,66,,,,922363817,96.02B
Soins de beauté / esthétique,MELANIE DERMOGRAPHIE (MELANIE DERMOGRAPHIE),2023-01-02,2 RUE DE L INNOVATION 66240 SAINT-ESTEVE,66240,SAINT-ESTEVE,66,,,,947895074,96.02B
"Entretien corporel (spa, hammam...)",LUXURY SUN,2023-01-02,6 RUE DU LANTISSARGUES 34070 MONTPELLIER,34070,MONTPELLIER,34,,,,922444120,96.04Z
Coiffure,PERBAR,2023-01-01,1325 AVENUE DE LA SALANQUE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,922303458,96.02A
Soins de beauté / esthétique,ELSY BERNARD,2023-01-01,14 IMPASSE JOSEPHINE BAKER 12700 CAPDENAC-GARE,12700,CAPDENAC-GARE,12,,,,922215660,96.02B
Soins de beauté / esthétique,FARAH HAMADOU (BODDOUCH) (BEAUTY COLOMBIA),2023-01-01,32 RUE FREDERIC PAUL THIERS 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,947867818,96.02B
Soins de beauté / esthétique,MARINE DESTAVILLE (CANESSA) (CLAUMARANAIL'S),2023-01-01,APPARTEMENT 2 5 RUE THOMAS CARRERE 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,948718077,96.02B
"Entretien corporel (spa, hammam...)",MAGALI REIXACH (ORIBA SPA),2023-01-01,94 RUE LOUIS-JACQUES THENARD 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,948016621,96.04Z
Coiffure,PAULINE ROBIN (PAULINE COIFFURE),2022-12-12,24 RUE DE VALENCIA 66240 SAINT-ESTEVE,66240,SAINT-ESTEVE,66,,,,922059183,96.02A
Coiffure,ELB (MAISON DE LA COIFFURE),2022-12-07,1 RUE AUGUSTE RODIN 66750 SAINT-CYPRIEN,66750,SAINT-CYPRIEN,66,,,,949090310,96.02A
Soins de beauté / esthétique,CYNTHIA LARROQUE (L'ESCALE BEAUTE),2022-12-01,RESIDENCE LE DEBUSSY 11 RUE VALETTE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,921736187,96.02B
Coiffure,ALI BERRIAH,2022-11-28,6 BOULEVARD DU ROUSSILLON 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,921894770,96.02A
"Entretien corporel (spa, hammam...)",MURIEL STRAETEMANS (BOTRON) (DANS MA BULLE),2022-11-02,6 ALLEE DES PECHERS 66320 VINCA,66320,VINCA,66,,,,920160058,96.04Z
Coiffure,ANAIS ALIA,2022-11-01,25 RUE DIDEROT 66250 SAINT-LAURENT-DE-LA-SALANQUE,66250,SAINT-LAURENT-DE-LA-SALANQUE,66,,,,920354271,96.02A
Coiffure,L'EXP-HAIR,2022-11-01,56 RUE MAL FOCH 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,922135264,96.02A
Soins de beauté / esthétique,MELANIE BALLEUX,2022-10-25,3 IMPASSE DE L’AIRE 66560 ORTAFFA,66560,ORTAFFA,66,,,,921005401,96.02B
"Entretien corporel (spa, hammam...)",MGL BEAUTY,2022-10-17,60 AVENUE GARIBALDI 87000 LIMOGES,87000,LIMOGES,87,,,,920915808,96.04Z
Soins de beauté / esthétique,JENNIFER MARTINEZ (GONZALEZ) (LA DOUCE HEURE),2022-10-15,10 RUE FRANCOIS ARAGO 66430 BOMPAS,66430,BOMPAS,66,,,,919568741,96.02B
